Entity,Code,Day,daily_vaccinations
North Carolina,,2021-04-05,71909
North Carolina,,2021-04-06,72721
North Carolina,,2021-04-07,71959
North Carolina,,2021-04-08,72987
North Carolina,,2021-04-09,77093
North Carolina,,2021-04-10,74144
North Carolina,,2021-04-11,83264
North Carolina,,2021-04-12,87853
North Carolina,,2021-04-13,90428
North Carolina,,2021-04-14,92767
North Carolina,,2021-04-15,92015
North Carolina,,2021-04-16,91682
North Carolina,,2021-04-17,88700
North Carolina,,2021-04-18,86225
North Carolina,,2021-04-19,83675
North Carolina,,2021-04-20,82566
North Carolina,,2021-04-21,78807
North Carolina,,2021-04-22,77107
North Dakota,,2021-01-13,1249
North Dakota,,2021-01-14,1648
North Dakota,,2021-01-15,2310
North Dakota,,2021-01-16,2370
North Dakota,,2021-01-17,2406
North Dakota,,2021-01-18,2430
North Dakota,,2021-01-19,2447
North Dakota,,2021-01-20,2418
North Dakota,,2021-01-21,2353
North Dakota,,2021-01-22,2528
North Dakota,,2021-01-23,2863
North Dakota,,2021-01-24,3095
North Dakota,,2021-01-25,3026
North Dakota,,2021-01-26,2693
North Dakota,,2021-01-27,2796
North Dakota,,2021-01-28,2972
North Dakota,,2021-01-29,3153
North Dakota,,2021-01-30,3227
North Dakota,,2021-01-31,3534
North Dakota,,2021-02-01,3463
North Dakota,,2021-02-02,3505
North Dakota,,2021-02-03,3763
North Dakota,,2021-02-04,3836
North Dakota,,2021-02-05,3807
North Dakota,,2021-02-06,4165
North Dakota,,2021-02-07,4130
North Dakota,,2021-02-08,4328
North Dakota,,2021-02-09,4256
North Dakota,,2021-02-10,3778
North Dakota,,2021-02-11,3817
North Dakota,,2021-02-12,3795
North Dakota,,2021-02-13,3348
North Dakota,,2021-02-14,3156
North Dakota,,2021-02-15,3056
North Dakota,,2021-02-16,3378
North Dakota,,2021-02-17,3438
North Dakota,,2021-02-18,3305
North Dakota,,2021-02-19,6133
North Dakota,,2021-02-20,6331
North Dakota,,2021-02-21,6499
North Dakota,,2021-02-22,6456
North Dakota,,2021-02-23,6164
North Dakota,,2021-02-24,6532
North Dakota,,2021-02-25,6737
North Dakota,,2021-02-26,4329
North Dakota,,2021-02-27,5262
North Dakota,,2021-02-28,5686
North Dakota,,2021-03-01,6031
North Dakota,,2021-03-02,6039
North Dakota,,2021-03-03,5910
North Dakota,,2021-03-04,6054
North Dakota,,2021-03-05,6094
North Dakota,,2021-03-06,5543
North Dakota,,2021-03-07,5502
North Dakota,,2021-03-08,5343
North Dakota,,2021-03-09,5571
North Dakota,,2021-03-10,5654
North Dakota,,2021-03-11,5744
North Dakota,,2021-03-12,6046
North Dakota,,2021-03-13,6367
North Dakota,,2021-03-14,6330
North Dakota,,2021-03-15,6527
North Dakota,,2021-03-16,6264
North Dakota,,2021-03-17,6349
North Dakota,,2021-03-18,6289
North Dakota,,2021-03-19,6136
North Dakota,,2021-03-20,6001
North Dakota,,2021-03-21,5744
North Dakota,,2021-03-22,5546
North Dakota,,2021-03-23,5557
North Dakota,,2021-03-24,5421
North Dakota,,2021-03-25,5502
North Dakota,,2021-03-26,5573
North Dakota,,2021-03-27,5722
North Dakota,,2021-03-28,5798
North Dakota,,2021-03-29,5875
North Dakota,,2021-03-30,7191
North Dakota,,2021-03-31,7177
North Dakota,,2021-04-01,7208
North Dakota,,2021-04-02,7710
North Dakota,,2021-04-03,7844
North Dakota,,2021-04-04,7324
North Dakota,,2021-04-05,7022
North Dakota,,2021-04-06,6000
North Dakota,,2021-04-07,6150
North Dakota,,2021-04-08,6216
North Dakota,,2021-04-09,5869
North Dakota,,2021-04-10,5591
North Dakota,,2021-04-11,6049
North Dakota,,2021-04-12,6493
North Dakota,,2021-04-13,6200
North Dakota,,2021-04-14,6081
North Dakota,,2021-04-15,5991
North Dakota,,2021-04-16,5393
North Dakota,,2021-04-17,4987
North Dakota,,2021-04-18,4873
North Dakota,,2021-04-19,4520
North Dakota,,2021-04-20,4514
North Dakota,,2021-04-21,4546
North Dakota,,2021-04-22,4218
Northern Mariana Islands,MNP,2021-01-13,419
Northern Mariana Islands,MNP,2021-01-14,438
Northern Mariana Islands,MNP,2021-01-15,396
Northern Mariana Islands,MNP,2021-01-16,388
Northern Mariana Islands,MNP,2021-01-17,384
Northern Mariana Islands,MNP,2021-01-18,381
Northern Mariana Islands,MNP,2021-01-19,379
Northern Mariana Islands,MNP,2021-01-20,379
Northern Mariana Islands,MNP,2021-01-21,387
Northern Mariana Islands,MNP,2021-01-22,402
Northern Mariana Islands,MNP,2021-01-23,395
Northern Mariana Islands,MNP,2021-01-24,393
Northern Mariana Islands,MNP,2021-01-25,356
Northern Mariana Islands,MNP,2021-01-26,338
Northern Mariana Islands,MNP,2021-01-27,319
Northern Mariana Islands,MNP,2021-01-28,277
Northern Mariana Islands,MNP,2021-01-29,261
Northern Mariana Islands,MNP,2021-01-30,242
Northern Mariana Islands,MNP,2021-01-31,237
Northern Mariana Islands,MNP,2021-02-01,236
Northern Mariana Islands,MNP,2021-02-02,238
Northern Mariana Islands,MNP,2021-02-03,233
Northern Mariana Islands,MNP,2021-02-04,245
Northern Mariana Islands,MNP,2021-02-05,255
Northern Mariana Islands,MNP,2021-02-06,281
Northern Mariana Islands,MNP,2021-02-07,263
Northern Mariana Islands,MNP,2021-02-08,252
Northern Mariana Islands,MNP,2021-02-09,265
Northern Mariana Islands,MNP,2021-02-10,268
Northern Mariana Islands,MNP,2021-02-11,252
Northern Mariana Islands,MNP,2021-02-12,234
Northern Mariana Islands,MNP,2021-02-13,242
Northern Mariana Islands,MNP,2021-02-14,266
Northern Mariana Islands,MNP,2021-02-15,310
Northern Mariana Islands,MNP,2021-02-16,308
Northern Mariana Islands,MNP,2021-02-17,316
Northern Mariana Islands,MNP,2021-02-18,341
Northern Mariana Islands,MNP,2021-02-19,365
Northern Mariana Islands,MNP,2021-02-20,304
Northern Mariana Islands,MNP,2021-02-21,310
Northern Mariana Islands,MNP,2021-02-22,286
Northern Mariana Islands,MNP,2021-02-23,280
Northern Mariana Islands,MNP,2021-02-24,333
Northern Mariana Islands,MNP,2021-02-25,337
Northern Mariana Islands,MNP,2021-02-26,328
Northern Mariana Islands,MNP,2021-02-27,371
Northern Mariana Islands,MNP,2021-02-28,349
Northern Mariana Islands,MNP,2021-03-01,356
Northern Mariana Islands,MNP,2021-03-02,359
Northern Mariana Islands,MNP,2021-03-03,307
Northern Mariana Islands,MNP,2021-03-04,301
Northern Mariana Islands,MNP,2021-03-05,298
Northern Mariana Islands,MNP,2021-03-06,313
Northern Mariana Islands,MNP,2021-03-07,290
Northern Mariana Islands,MNP,2021-03-08,259
Northern Mariana Islands,MNP,2021-03-09,259
Northern Mariana Islands,MNP,2021-03-10,257
Northern Mariana Islands,MNP,2021-03-11,249
Northern Mariana Islands,MNP,2021-03-12,248
Northern Mariana Islands,MNP,2021-03-13,246
Northern Mariana Islands,MNP,2021-03-14,248
Northern Mariana Islands,MNP,2021-03-15,248
Northern Mariana Islands,MNP,2021-03-16,271
Northern Mariana Islands,MNP,2021-03-17,273
Northern Mariana Islands,MNP,2021-03-18,278
Northern Mariana Islands,MNP,2021-03-19,295
Northern Mariana Islands,MNP,2021-03-20,310
Northern Mariana Islands,MNP,2021-03-21,380
Northern Mariana Islands,MNP,2021-03-22,394
Northern Mariana Islands,MNP,2021-03-23,372
Northern Mariana Islands,MNP,2021-03-24,382
Northern Mariana Islands,MNP,2021-03-25,393
Northern Mariana Islands,MNP,2021-03-26,393
Northern Mariana Islands,MNP,2021-03-27,398
Northern Mariana Islands,MNP,2021-03-28,379
Northern Mariana Islands,MNP,2021-03-29,413
Northern Mariana Islands,MNP,2021-03-30,423
Northern Mariana Islands,MNP,2021-03-31,423
Northern Mariana Islands,MNP,2021-04-01,415
Northern Mariana Islands,MNP,2021-04-02,353
Northern Mariana Islands,MNP,2021-04-03,350
Northern Mariana Islands,MNP,2021-04-04,336
Northern Mariana Islands,MNP,2021-04-05,287
Northern Mariana Islands,MNP,2021-04-06,302
Northern Mariana Islands,MNP,2021-04-07,311
Northern Mariana Islands,MNP,2021-04-08,331
Northern Mariana Islands,MNP,2021-04-09,391
Northern Mariana Islands,MNP,2021-04-10,399
Northern Mariana Islands,MNP,2021-04-11,442
Northern Mariana Islands,MNP,2021-04-12,442
Northern Mariana Islands,MNP,2021-04-13,436
Northern Mariana Islands,MNP,2021-04-14,435
Northern Mariana Islands,MNP,2021-04-15,438
Northern Mariana Islands,MNP,2021-04-16,438
Northern Mariana Islands,MNP,2021-04-17,444
Northern Mariana Islands,MNP,2021-04-18,453
Northern Mariana Islands,MNP,2021-04-19,467
Northern Mariana Islands,MNP,2021-04-20,460
Northern Mariana Islands,MNP,2021-04-21,439
Northern Mariana Islands,MNP,2021-04-22,420
Ohio,,2021-01-13,17428
Ohio,,2021-01-14,18267
Ohio,,2021-01-15,21179
Ohio,,2021-01-16,21926
Ohio,,2021-01-17,22373
Ohio,,2021-01-18,22672
Ohio,,2021-01-19,22885
Ohio,,2021-01-20,22595
Ohio,,2021-01-21,19865
Ohio,,2021-01-22,24296
Ohio,,2021-01-23,27905
Ohio,,2021-01-24,31907
Ohio,,2021-01-25,33957
Ohio,,2021-01-26,33706
Ohio,,2021-01-27,36967
Ohio,,2021-01-28,43198
Ohio,,2021-01-29,42514
Ohio,,2021-01-30,45154
Ohio,,2021-01-31,43844
Ohio,,2021-02-01,45572
Ohio,,2021-02-02,48159
Ohio,,2021-02-03,48449
Ohio,,2021-02-04,48316
Ohio,,2021-02-05,47734
Ohio,,2021-02-06,47355
Ohio,,2021-02-07,48565
Ohio,,2021-02-08,48814
Ohio,,2021-02-09,46941
Ohio,,2021-02-10,45864
Ohio,,2021-02-11,47299
Ohio,,2021-02-12,51893
Ohio,,2021-02-13,52952
Ohio,,2021-02-14,56851
Ohio,,2021-02-15,56733
Ohio,,2021-02-16,60179
Ohio,,2021-02-17,59820
Ohio,,2021-02-18,57466
Ohio,,2021-02-19,65606
Ohio,,2021-02-20,64835
Ohio,,2021-02-21,64109
Ohio,,2021-02-22,64736
Ohio,,2021-02-23,61964
Ohio,,2021-02-24,66136
Ohio,,2021-02-25,70021
Ohio,,2021-02-26,59061
Ohio,,2021-02-27,62123
Ohio,,2021-02-28,65588
Ohio,,2021-03-01,66320
Ohio,,2021-03-02,70639
Ohio,,2021-03-03,71704
Ohio,,2021-03-04,71267
Ohio,,2021-03-05,72136
Ohio,,2021-03-06,75052
Ohio,,2021-03-07,75926
Ohio,,2021-03-08,77561
Ohio,,2021-03-09,76075
Ohio,,2021-03-10,75203
Ohio,,2021-03-11,77234
Ohio,,2021-03-12,82275
Ohio,,2021-03-13,85292
Ohio,,2021-03-14,85837
Ohio,,2021-03-15,87935
Ohio,,2021-03-16,86746
Ohio,,2021-03-17,87425
Ohio,,2021-03-18,89649
Ohio,,2021-03-19,90065
Ohio,,2021-03-20,87972
Ohio,,2021-03-21,90338
Ohio,,2021-03-22,89672
Ohio,,2021-03-23,90980
Ohio,,2021-03-24,93387
Ohio,,2021-03-25,94398
Ohio,,2021-03-26,97306
Ohio,,2021-03-27,100867
Ohio,,2021-03-28,101458
Ohio,,2021-03-29,103014
Ohio,,2021-03-30,102772
Ohio,,2021-03-31,101918
Ohio,,2021-04-01,103035
Ohio,,2021-04-02,103728
Ohio,,2021-04-03,106230
Ohio,,2021-04-04,106591
Ohio,,2021-04-05,104741
Ohio,,2021-04-06,103491
Ohio,,2021-04-07,104733
Ohio,,2021-04-08,108169
Ohio,,2021-04-09,110939
Ohio,,2021-04-10,109911
Ohio,,2021-04-11,91392
Ohio,,2021-04-12,116063
Ohio,,2021-04-13,115895
Ohio,,2021-04-14,116962
Ohio,,2021-04-15,114478
Ohio,,2021-04-16,110282
Ohio,,2021-04-17,109666
Ohio,,2021-04-18,125600
Ohio,,2021-04-19,100515
Ohio,,2021-04-20,102036
Ohio,,2021-04-21,101348
Ohio,,2021-04-22,99326
Oklahoma,,2021-01-13,14560
Oklahoma,,2021-01-14,14712
Oklahoma,,2021-01-15,15189
Oklahoma,,2021-01-16,13809
Oklahoma,,2021-01-17,12982
Oklahoma,,2021-01-18,12430
Oklahoma,,2021-01-19,12036
Oklahoma,,2021-01-20,11326
Oklahoma,,2021-01-21,11453
Oklahoma,,2021-01-22,12013
Oklahoma,,2021-01-23,13104
Oklahoma,,2021-01-24,14294
Oklahoma,,2021-01-25,13446
Oklahoma,,2021-01-26,12397
Oklahoma,,2021-01-27,13351
Oklahoma,,2021-01-28,13688
Oklahoma,,2021-01-29,14169
Oklahoma,,2021-01-30,15071
Oklahoma,,2021-01-31,16454
Oklahoma,,2021-02-01,16719
Oklahoma,,2021-02-02,16686
Oklahoma,,2021-02-03,16757
Oklahoma,,2021-02-04,17304
Oklahoma,,2021-02-05,17715
Oklahoma,,2021-02-06,18707
Oklahoma,,2021-02-07,19394
Oklahoma,,2021-02-08,20353
Oklahoma,,2021-02-09,20362
Oklahoma,,2021-02-10,20567
Oklahoma,,2021-02-11,20568
Oklahoma,,2021-02-12,18523
Oklahoma,,2021-02-13,17083
Oklahoma,,2021-02-14,15515
Oklahoma,,2021-02-15,14633
Oklahoma,,2021-02-16,15201
Oklahoma,,2021-02-17,12862
Oklahoma,,2021-02-18,10297
Oklahoma,,2021-02-19,24738
Oklahoma,,2021-02-20,24295
Oklahoma,,2021-02-21,26230
Oklahoma,,2021-02-22,28963
Oklahoma,,2021-02-23,30281
Oklahoma,,2021-02-24,34146
Oklahoma,,2021-02-25,38155
Oklahoma,,2021-02-26,27507
Oklahoma,,2021-02-27,30870
Oklahoma,,2021-02-28,32772
Oklahoma,,2021-03-01,32546
Oklahoma,,2021-03-02,31154
Oklahoma,,2021-03-03,30339
Oklahoma,,2021-03-04,30556
Oklahoma,,2021-03-05,29568
Oklahoma,,2021-03-06,28451
Oklahoma,,2021-03-07,26152
Oklahoma,,2021-03-08,25941
Oklahoma,,2021-03-09,26087
Oklahoma,,2021-03-10,26712
Oklahoma,,2021-03-11,26214
Oklahoma,,2021-03-12,26463
Oklahoma,,2021-03-13,27045
Oklahoma,,2021-03-14,26681
Oklahoma,,2021-03-15,26094
Oklahoma,,2021-03-16,25874
Oklahoma,,2021-03-17,26397
Oklahoma,,2021-03-18,26679
Oklahoma,,2021-03-19,26681
Oklahoma,,2021-03-20,25823
Oklahoma,,2021-03-21,26777
Oklahoma,,2021-03-22,27323
Oklahoma,,2021-03-23,27762
Oklahoma,,2021-03-24,28278
Oklahoma,,2021-03-25,28856
Oklahoma,,2021-03-26,29329
Oklahoma,,2021-03-27,30199
Oklahoma,,2021-03-28,30996
Oklahoma,,2021-03-29,30493
Oklahoma,,2021-03-30,30403
Oklahoma,,2021-03-31,30375
Oklahoma,,2021-04-01,31628
Oklahoma,,2021-04-02,32972
Oklahoma,,2021-04-03,34529
Oklahoma,,2021-04-04,33960
Oklahoma,,2021-04-05,33536
Oklahoma,,2021-04-06,33326
Oklahoma,,2021-04-07,33379
Oklahoma,,2021-04-08,31921
Oklahoma,,2021-04-09,30615
Oklahoma,,2021-04-10,29217
Oklahoma,,2021-04-11,29292
Oklahoma,,2021-04-12,29617
Oklahoma,,2021-04-13,31261
Oklahoma,,2021-04-14,27542
Oklahoma,,2021-04-15,26724
Oklahoma,,2021-04-16,25737
Oklahoma,,2021-04-17,24368
Oklahoma,,2021-04-18,23227
Oklahoma,,2021-04-19,24318
Oklahoma,,2021-04-20,22681
Oklahoma,,2021-04-21,24146
Oklahoma,,2021-04-22,22935
Oregon,,2021-01-13,10465
Oregon,,2021-01-14,12593
Oregon,,2021-01-15,13848
Oregon,,2021-01-16,14809
Oregon,,2021-01-17,15386
Oregon,,2021-01-18,15771
Oregon,,2021-01-19,16045
Oregon,,2021-01-20,14550
Oregon,,2021-01-21,12447
Oregon,,2021-01-22,15365
Oregon,,2021-01-23,15231
Oregon,,2021-01-24,14912
Oregon,,2021-01-25,14492
Oregon,,2021-01-26,13020
Oregon,,2021-01-27,15509
Oregon,,2021-01-28,17636
Oregon,,2021-01-29,15098
Oregon,,2021-01-30,15990
Oregon,,2021-01-31,17424
Oregon,,2021-02-01,17564
Oregon,,2021-02-02,18605
Oregon,,2021-02-03,18397
Oregon,,2021-02-04,18800
Oregon,,2021-02-05,18252
Oregon,,2021-02-06,18212
Oregon,,2021-02-07,17837
Oregon,,2021-02-08,18688
Oregon,,2021-02-09,19199
Oregon,,2021-02-10,19252
Oregon,,2021-02-11,16722
Oregon,,2021-02-12,14555
Oregon,,2021-02-13,20151
Oregon,,2021-02-14,19796
Oregon,,2021-02-15,17689
Oregon,,2021-02-16,16074
Oregon,,2021-02-17,14821
Oregon,,2021-02-18,17076
Oregon,,2021-02-19,25515
Oregon,,2021-02-20,20550
Oregon,,2021-02-21,21486
Oregon,,2021-02-22,23706
Oregon,,2021-02-23,25678
Oregon,,2021-02-24,24710
Oregon,,2021-02-25,25852
Oregon,,2021-02-26,22889
Oregon,,2021-02-27,23699
Oregon,,2021-02-28,24669
Oregon,,2021-03-01,25692
Oregon,,2021-03-02,24769
Oregon,,2021-03-03,26330
Oregon,,2021-03-04,26216
Oregon,,2021-03-05,24302
Oregon,,2021-03-06,25313
Oregon,,2021-03-07,25491
Oregon,,2021-03-08,25090
Oregon,,2021-03-09,26234
Oregon,,2021-03-10,26968
Oregon,,2021-03-11,23823
Oregon,,2021-03-12,24816
Oregon,,2021-03-13,28025
Oregon,,2021-03-14,27662
Oregon,,2021-03-15,26874
Oregon,,2021-03-16,27186
Oregon,,2021-03-17,25040
Oregon,,2021-03-18,27615
Oregon,,2021-03-19,30248
Oregon,,2021-03-20,27132
Oregon,,2021-03-21,27787
Oregon,,2021-03-22,28092
Oregon,,2021-03-23,27795
Oregon,,2021-03-24,30373
Oregon,,2021-03-25,31997
Oregon,,2021-03-26,30188
Oregon,,2021-03-27,30513
Oregon,,2021-03-28,30276
Oregon,,2021-03-29,31159
Oregon,,2021-03-30,30664
Oregon,,2021-03-31,32486
Oregon,,2021-04-01,33798
Oregon,,2021-04-02,35202
Oregon,,2021-04-03,35846
Oregon,,2021-04-04,37298
Oregon,,2021-04-05,37733
Oregon,,2021-04-06,38255
Oregon,,2021-04-07,38472
Oregon,,2021-04-08,38117
Oregon,,2021-04-09,38684
Oregon,,2021-04-10,39680
Oregon,,2021-04-11,41121
Oregon,,2021-04-12,41357
Oregon,,2021-04-13,42152
Oregon,,2021-04-14,41717
Oregon,,2021-04-15,42187
Oregon,,2021-04-16,41370
Oregon,,2021-04-17,40484
Oregon,,2021-04-18,39079
Oregon,,2021-04-19,38857
Oregon,,2021-04-20,38493
Oregon,,2021-04-21,37885
Oregon,,2021-04-22,32242
Pennsylvania,,2021-01-13,37996
Pennsylvania,,2021-01-14,34233
Pennsylvania,,2021-01-15,35401
Pennsylvania,,2021-01-16,32567
Pennsylvania,,2021-01-17,30867
Pennsylvania,,2021-01-18,29734
Pennsylvania,,2021-01-19,28924
Pennsylvania,,2021-01-20,26959
Pennsylvania,,2021-01-21,27859
Pennsylvania,,2021-01-22,29248
Pennsylvania,,2021-01-23,31950
Pennsylvania,,2021-01-24,35472
Pennsylvania,,2021-01-25,36636
Pennsylvania,,2021-01-26,36563
Pennsylvania,,2021-01-27,40474
Pennsylvania,,2021-01-28,35849
Pennsylvania,,2021-01-29,45694
Pennsylvania,,2021-01-30,48079
Pennsylvania,,2021-01-31,49083
Pennsylvania,,2021-02-01,51055
Pennsylvania,,2021-02-02,50799
Pennsylvania,,2021-02-03,43730
Pennsylvania,,2021-02-04,51766
Pennsylvania,,2021-02-05,42684
Pennsylvania,,2021-02-06,43724
Pennsylvania,,2021-02-07,45667
Pennsylvania,,2021-02-08,43882
Pennsylvania,,2021-02-09,46034
Pennsylvania,,2021-02-10,54281
Pennsylvania,,2021-02-11,53677
Pennsylvania,,2021-02-12,56762
Pennsylvania,,2021-02-13,48534
Pennsylvania,,2021-02-14,59213
Pennsylvania,,2021-02-15,55160
Pennsylvania,,2021-02-16,50636
Pennsylvania,,2021-02-17,58875
Pennsylvania,,2021-02-18,58330
Pennsylvania,,2021-02-19,73730
Pennsylvania,,2021-02-20,79082
Pennsylvania,,2021-02-21,69214
Pennsylvania,,2021-02-22,75797
Pennsylvania,,2021-02-23,78350
Pennsylvania,,2021-02-24,67892
Pennsylvania,,2021-02-25,69590
Pennsylvania,,2021-02-26,53951
Pennsylvania,,2021-02-27,63458
Pennsylvania,,2021-02-28,63574
Pennsylvania,,2021-03-01,68183
Pennsylvania,,2021-03-02,72196
Pennsylvania,,2021-03-03,74736
Pennsylvania,,2021-03-04,78068
Pennsylvania,,2021-03-05,86723
Pennsylvania,,2021-03-06,88971
Pennsylvania,,2021-03-07,81060
Pennsylvania,,2021-03-08,71465
Pennsylvania,,2021-03-09,91116
Pennsylvania,,2021-03-10,98490
Pennsylvania,,2021-03-11,100106
Pennsylvania,,2021-03-12,84202
Pennsylvania,,2021-03-13,113553
Pennsylvania,,2021-03-14,124576
Pennsylvania,,2021-03-15,135409
Pennsylvania,,2021-03-16,116653
Pennsylvania,,2021-03-17,121873
Pennsylvania,,2021-03-18,122078
Pennsylvania,,2021-03-19,121982
Pennsylvania,,2021-03-20,77683
Pennsylvania,,2021-03-21,64096
Pennsylvania,,2021-03-22,66451
Pennsylvania,,2021-03-23,115738
Pennsylvania,,2021-03-24,114128
Pennsylvania,,2021-03-25,104779
Pennsylvania,,2021-03-26,129095
Pennsylvania,,2021-03-27,147640
Pennsylvania,,2021-03-28,165083
Pennsylvania,,2021-03-29,163556
Pennsylvania,,2021-03-30,113826
Pennsylvania,,2021-03-31,109535
Pennsylvania,,2021-04-01,125233
Pennsylvania,,2021-04-02,123993
Pennsylvania,,2021-04-03,125744
Pennsylvania,,2021-04-04,124934
Pennsylvania,,2021-04-05,123338
Pennsylvania,,2021-04-06,122121
Pennsylvania,,2021-04-07,108911
Pennsylvania,,2021-04-08,91541
Pennsylvania,,2021-04-09,76583
Pennsylvania,,2021-04-10,129525
Pennsylvania,,2021-04-11,127096
Pennsylvania,,2021-04-12,132917
Pennsylvania,,2021-04-13,144094
Pennsylvania,,2021-04-14,159693
Pennsylvania,,2021-04-15,177412
Pennsylvania,,2021-04-16,189869
Pennsylvania,,2021-04-17,133382
Pennsylvania,,2021-04-18,136864
Pennsylvania,,2021-04-19,129189
Pennsylvania,,2021-04-20,125651
Pennsylvania,,2021-04-21,133482
Pennsylvania,,2021-04-22,131840
Puerto Rico,PRI,2021-01-13,9873
Puerto Rico,PRI,2021-01-14,10160
Puerto Rico,PRI,2021-01-15,9859
Puerto Rico,PRI,2021-01-16,8982
Puerto Rico,PRI,2021-01-17,8455
Puerto Rico,PRI,2021-01-18,8104
Puerto Rico,PRI,2021-01-19,7853
Puerto Rico,PRI,2021-01-20,7457
Puerto Rico,PRI,2021-01-21,7559
Puerto Rico,PRI,2021-01-22,8199
Puerto Rico,PRI,2021-01-23,8965
Puerto Rico,PRI,2021-01-24,9620
Puerto Rico,PRI,2021-01-25,9205
Puerto Rico,PRI,2021-01-26,8450
Puerto Rico,PRI,2021-01-27,9019
Puerto Rico,PRI,2021-01-28,9198
Puerto Rico,PRI,2021-01-29,8968
Puerto Rico,PRI,2021-01-30,8974
Puerto Rico,PRI,2021-01-31,9317
Puerto Rico,PRI,2021-02-01,9403
Puerto Rico,PRI,2021-02-02,9251
Puerto Rico,PRI,2021-02-03,9558
Puerto Rico,PRI,2021-02-04,9449
Puerto Rico,PRI,2021-02-05,9103
Puerto Rico,PRI,2021-02-06,9091
Puerto Rico,PRI,2021-02-07,7186
Puerto Rico,PRI,2021-02-08,6608
Puerto Rico,PRI,2021-02-09,8658
Puerto Rico,PRI,2021-02-10,8242
Puerto Rico,PRI,2021-02-11,8377
Puerto Rico,PRI,2021-02-12,6991
Puerto Rico,PRI,2021-02-13,10163
Puerto Rico,PRI,2021-02-14,11861
Puerto Rico,PRI,2021-02-15,12180
Puerto Rico,PRI,2021-02-16,10448
Puerto Rico,PRI,2021-02-17,9681
Puerto Rico,PRI,2021-02-18,10157
Puerto Rico,PRI,2021-02-19,15971
Puerto Rico,PRI,2021-02-20,13241
Puerto Rico,PRI,2021-02-21,13393
Puerto Rico,PRI,2021-02-22,13100
Puerto Rico,PRI,2021-02-23,13323
Puerto Rico,PRI,2021-02-24,14711
Puerto Rico,PRI,2021-02-25,14569
Puerto Rico,PRI,2021-02-26,12517
Puerto Rico,PRI,2021-02-27,10651
Puerto Rico,PRI,2021-02-28,10449
Puerto Rico,PRI,2021-03-01,11145
Puerto Rico,PRI,2021-03-02,10608
Puerto Rico,PRI,2021-03-03,10416
Puerto Rico,PRI,2021-03-04,12169
Puerto Rico,PRI,2021-03-05,8536
Puerto Rico,PRI,2021-03-06,10497
Puerto Rico,PRI,2021-03-07,11255
Puerto Rico,PRI,2021-03-08,11240
Puerto Rico,PRI,2021-03-09,11523
Puerto Rico,PRI,2021-03-10,15230
Puerto Rico,PRI,2021-03-11,11478
Puerto Rico,PRI,2021-03-12,14565
